document,topic,nm_producao,ds_resumo,gamma
11438,34,migrar e um direito natural dos povos ressignificando os argumentos de francisco de vitoria para demonstrar a universalidade do direito de migracao,a presente tese tem por objetivo demonstrar como o dominicano espanhol e mestre da universidade de salamanca francisco de vitoria utiliza o ius naturale e o ius gentium como fundamentacao teorica do ius communicationis e consequentemente do ius migrandi direito de migracao faremos uma reconstrucao do pensamentopolitico do autor desde a elaboracao da sua teoria de estado ate o desenvolvimento da sua concepcao das relacoesinternacionais a fim de demonstrar como o autor usa o ius naturale e o ius gentium como fundamentacao teorica do ius communicationis argumento principal do direito de migracao nessa perspectiva procuraremos evidenciar a influencia dos contextos historico filosofico e teologico no desenvolvimento e na recepcao das suas proposicoes politicas alem de demonstrar o conflito entre o ideal universal vitoriano e a realidade da colonizacao americana cujas consequencias ainda sao sentidas aos dias de hoje a contribuicao dessa pesquisa se da no resgate da fundamentacao filosofica vitoriana para o direito de migracao compreendendo esse fenomeno como um direitonatural humano pensado a partir da perspectiva do colonizador e ressignificado para apropriarse definitivamente da universalidade da qual foi postulado originalmente,0.9799293859173224
3131,34,a guerra externa em hobbes locke e grotius realismo e racionalismo na teoria das relacoes internacionais,o realismo e o racionalismo sao dois paradigmas que refletem os eixos que orientam as relacoesinternacionais a cooperacao e o conflito o pensamento de hobbes que se aproxima do realismo entende o cenario internacional como predominante de conflito devido aos estados buscarem a acumulacao indefinida de poder e possuirem o direitonatural sobre todas as coisas os pensamentos de locke e grotius se aproximam do paradigma do racionalismo pois acreditam que os estados podem ser racionalmente induzidos a cooperacao para locke o cenario internacional e de paz enquanto a leinatural for cumprida a violacao da leinatural autoriza uma guerra justa de acordo com grotius o homem possui naturalmente o desejo de viver em sociedade ordenada segundo sua retarazao grotius conjuga realistas e racionalistas ao argumentar pelo estabelecimento de regras minimas para o minimo de sociabilidade a violacao dessas regras minimas autoriza uma guerra justa concluiremos que os pensamentos dos tres filosofos sao complementares para uma visao unificada dos fenomenos internacionais,0.9798296021017174
4410,35,a teoria da justica de amartya sen liberdade e desenvolvimento sustentavel,o ideal de justica e o objetivo mais importante da organizacaosocial presente nos diferentes estagios da historia da humanidade sua fundamentacao adquire maior vitalidade considerando as gritantes desigualdades que assolam as sociedades caracterizadas pelo acelerado processo de globalizacao ao mesmo tempo ocorre um aumento sem precedentes da producao de bens da inovacao tecnologica e da capacidade de comunicacao essa contradicao ameaca a legitimidade e a estabilidade social politica economica e cultural sendo responsavel em muitas situacoes pelo desequilibrio das relacoes entre as pessoas e entre os paises o ordenamento social que prioriza o acesso aos bens a maximizacao da liberdadeindividual e avalia o agirhumano e a organizacaosocial pela sua utilidade e insuficiente para a equalizacao dos graves dilemas contemporaneos especificamente as desigualdades simbolizadas na distribuicao dos bens nas limitadas formas de participacaopolitica na utilizacao indiscriminada dos recursos disponiveis e na deficiencia ou inexistencia dos mecanismos e das instituicoes democraticas demonstram a fragilidade das estruturas sociais da mesma forma que impedem as condicoes para a justica as diferencas por sua vez sao caracteristicas que integram a dinamica da natureza da acaohumana e do funcionamento da sociedade estas ao contrario das desigualdades dinamizam e contribuem para a evolucao de uma organizacaosocial equitativa desconsideralas representaria a opcao por uma organizacaosocial linear o que exclui o valormoral substantivo da liberdade essencial para a construcao da justicaa teoria da justica de amartya sen estruturada com base no valormoral substantivo da liberdade e decisiva para a implementacao e a avaliacao da justica nas sociedades contemporaneas nessa perspectiva as pessoas tem as condicoes indispensaveis para o exercicio das liberdades substantivas a escolha de um conjunto de funcionamentos essenciais para o desenvolvimento das capabilidades e na condicao de sujeito ativo atuar em vista de uma estrutura social justa a fundamentacao filosofica integrada com a reflexao das ciencias economicas caracteriza uma abordagem com as condicoes de contemplar alem dos interesses individuais e coletivos as condicoes indispensaveis para uma arquitetura social comprometida com os valores e os recursos da democracia que se consagrou como o sistema de organizacaosocial que com seus multiplos recursos e instrumentos respeita dinamiza e fortalece as diferencas existentes no seu interior corrige equitativamente as deficiencias e as desigualdades administra as demandas internas e externas com vista a efetivacao da justica por isso uma sociedade justa tambem e livre sustentavel e democraticao atual modelo de desenvolvimento que prioriza essencialmente o crescimento economico o aumento da producao e do consumo o acesso as novas tecnologias e a expansao do comercio nao tem legitimidade moral porque limita a pessoa a condicao de meio para a realizacao dos fins previamente planejados utiliza indiscriminadamente os recursos naturais sem a necessaria avaliacao dos impactos e das consequencias para o equilibrio ambiental e para as relacoes sociais da mesma forma que inviabiliza as condicoes de existencia segura das futuras geracoes o modelo de desenvolvimento que prima pela sustentabilidade representa um ideal que impulsiona e orienta a estruturacao das relacoes entre as pessoas com os bens disponiveis os recursos naturais e as futuras geracoes de forma equitativa e orientado pelo valormoral substantivo da liberdade a atuacao do estado do mercado e das demais instituicoes garantidas as suas especificidades ocorre de forma integrada e complementar aprimora a democracia e fortalece a construcao da justicauma concepcao de justica que tem como referencia o valormoral substantivo da liberdade tem especial preocupacao com a estabilidade e a legitimidade das sociedades representadas prioritariamente no atendimento das necessidades humanas nas relacoes entre as diferentes culturas no principio de sustentabilidade nas relacoesinternacionais e na opcao e consolidacao da estrutura democratica sem a qual nao se podem fundamentar as condicoes de igualdade e de justicasocial,0.9916835946618069
5056,35,estado justo uma investigacao juridicofilosofica sobre politicas sociais,sera a justicasocial um ideal inalcancavel ou uma decisao pratica que pode melhorar a vida das sociedades e das pessoas em geral as politicas sociais sao formuladas sem consideracoes filosoficas sobre a justica e seus criterios substantivos e constatase que o estagio atual do liberalismo apresenta fundamentos epistemologicos desencontrados para resolver problemas sociais reais contudo o ideal de justica nao deve ser fugidio distante das exigencias da vida pratica ha portanto urgencia em se superar os equivocos das acoes politicas descompromissadas com desigualdades sociais nao justificaveis isto porque a pluralidade do mundo contemporaneo conduz a um conflito de valores e identidades e ainda que superar totalmente tal conflito seja impossivel um consenso etico que torne a convivencia social pacifica e bastante plausivel neste sentido uma teoria de justica que se pretenda legitima deve ocuparse com a remocao ou se possivel a extincao das injusticas o que quer dizer ocuparse com a reparacao das desigualdades nao justificaveis ainda praticadas em muitas das sociedades atuais a presente tese parte da perspectiva liberaligualitaria para examinar o conteudo das politicas sociais no estado justo defendemos que sao certos principios de justica referendados por uma determinada sociedade concreta e nao por uma sociedade ideal nos moldes rawlsianos que irao justificar o nivel toleravel de desigualdade e que permitirao serem dissipados os conflitos sociais reais como ponto de partida aceitamos o argumento de amartya sen sobre a igualdade de capacidades mas em seguida o complementamos com argumento de martha nussbaum lista de capacidades humanas basicas e o confrontamos com os argumentos de dworkin igualdade de recursos e phillipe van parijs igualdade de renda basica nosso proposito e demonstrar que as avaliacoes sobre qualidade de vida que fundamentam as politicas sociais devem endossar principios de justica cujos valores sejam o resultado de deliberacao publica e consequentemente resultado do fomento a condicao de agente e uma orientacao que trata como membro do publico e como integrante das acoes politicas sociais e economicas o individuo o agente sujeito critico e emancipado concluimos que as politicas sociais no estado justo devem ser estruturadas por tal orientacao,0.9901946433296953
11728,35,uma renda basica resolve o problema da pobreza amartya sen philippe van parijs e a carestia contemporanea,a pobreza e um problema multidimensional e por isso qualquer trabalho que pretenda discutir seus efeitos nao pode se abster de buscar uma compreensao mais abrangente sobre os varios aspectos que a compoe a primeira parte do presente trabalho busca compreender como uma renda baixa pode resultar em distintos problemas subjetivos desde a ausencia de autonomia ate o modo pejorativo como o individuo pobre e visto pelo restante da sociedade e por conseguinte sua dificuldade adicional de elevar sua autoestima isto nos aproxima da definicao de pobreza proposta pelo filosofo e economista indiano amartya sen definicao esta que vai alem do aspecto economico e considera a pobreza como falta de liberdadeindividual como ausencia de capacidades contudo sen entende a importancia de uma base material nesse processo de aumento da autonomia individual para ele as politicas publicas de combate a pobreza precisam nao so satisfazer as necessidades mais basicas dos atendidos mas tambem possibilitar que os beneficiarios desenvolvam novas capacidades entretanto receber um beneficio focado resulta na estigmatizacao dos atendidos por tais programas a partir disso e possivel pensar como a distribuicao de renda de modo universal e incondicional eliminaria a estigmatizacao que recai sobre aqueles que dependem de assistencia social pois tal estigmatizacao nao existiria se a renda fosse garantida como um direito universal assim a segunda parte de nossa pesquisa expoe a proposta de renda basica de philippe van parijs que defende que uma renda basica seja distribuida de forma incondicional para alcancarmos uma sociedade mais justa e mais livre isto posto a parte final da pesquisa buscara discutir em que medida a renda basica defendida por van parijs contribui para a eliminacao da pobreza em sentido mais amplo como proposto por sen buscaremos demonstrar que como nos parece por mais importante que seja no combate a pobreza uma renda basica sozinha e insuficiente para a completa erradicacao desse problema a proposta de uma renda basica universal so e efetiva no combate a pobreza quando combinada com a garantia de servicos basicos ofertados pelo estado,0.9896844031667401
11192,35,animais como cidadaos a teoria politica de direitos animais de sue donaldson e will kymlicka em zoopolis,o objetivo desta dissertacao foi verificar se os animaisnaohumanos domesticados devem ter seus interesses considerados tais como cidadaos para alcancar o objetivo geral realizouse pesquisa bibliografica de cunho exploratorio onde analisouse teorias sobre a consideracaomoral dos animaisnaohumanos sobre a defesa de direitos animais e sobre a defesa de uma politica animal e a condicao dos animaisnaohumanos domesticados na comunidade humana a cidadania envolve o reconhecimento do individuo como portador de direitos incluido e acolhido pelo ordenamento juridico integrante da sociedade estatal tradicionalmente esse status e conferido somente aos humanos a ideia de cidadania nao humana e defendida pelos filosofos sue donaldson e will kymlicka e esta contida na obra zoopolis a political theory of animal rights e debatida em artigos posteriores e por isso a teoria foi aprofundada neste estudo a proposta de zoopolis faz parte de uma recente corrente que utiliza termos da filosofiapolitica para buscar justica aos animaisnaohumanos em um fenomeno que vem sendo denominado virada politica explorouse a teoria de donaldson e kymlicka bem como igualmente suas ideias foram contrapostas as perspectivas eticas de autores classicos e contemporaneos como jeremy bentham peter singer tom regan gary francione e as importantes criticas e consideracoes feitas por eva meijer e mark rowlands ao longo do trabalho foram apresentados argumentos sobre a senciencia nao humana sobre a consideracaomoral e de direitos dos animaisnaohumanos bem como sobre a consideracao dos animaisnaohumanos como cidadaos a partir de tais argumentacoes este estudo concluiu que os animaisnaohumanos podem ser pensados como membros da sociedade a ser protegidos por direitos independentemente do status de cidadao,0.9866495966780237
8024,35,a liberdade e a participacao democratica no desenvolvimento humano um enfoque filosofico a partir de amartya sen,o trabalho realiza uma analise de diversos temas centrais e caros a existencia e a condicaohumana a partir de um horizonte filosofico preocupado em compreender os elementos imprescindiveis para alcancar uma vidaboa busca questionar alguns conceitos e praticas politicas e economicas mas igualmente propor reflexoes e alternativas para fundamentar a continuidade de construcao de modos de vida mais livres e integros primeiramente propoese a ampliacao de horizontes das bases informacionais que fornecem criterios para julgar e moldar a vida e o bemestar dos individuos uma vez alargada a perspectiva de analise oferece como alternativa o enfoque de capabilidades que engloba principalmente tres grandes conceitos e modos de compreensao os intitulamentos que representam as formas de efetivamente habilitar as pessoas de reais condicoes para alcancar uma vida de qualidade e bemestar os funcionamentos sao os modos de ser e agir que sao alcancados e realizados a partir dos bens e recursos disponiveis as pessoas e a capabilidade representa alem dos efetivos funcionamentos realizados a liberdade de buscar e perseguir o modo de vida que se tem razoes para valorizar e preferir uma especie de abertura de possibilidade ao sujeito para realizar as virtudes que elege para sua vida uma vida de liberdade e tambem uma vidaboa liberdade que pode ter diferentes sentidos como se pode perceber ao longo da historia do pensamento humano os antigos a percebiam como condicao de realizacaohumana na esferapublica enquanto os modernos a interpretam como ausencia de interferencia nas esferas privadas pode representar tanto a ausencia de uma intervencao nao autorizada liberdade negativa como tambem liberdade para alcancar os propositos que considera validos liberdade positiva liberdade que assume diferentes facetas e pode se manifestar ou expressar tanto como oportunidade quanto processo liberdade de agencia ou liberdade de bemestar liberdade como controle ou como poder a liberdade como fim e como instrumental nao e um simples meio para o desenvolvimento mas figura como a finalidade de todos os processos economicos e politicos e a liberdade que serve de fundamento e norteia os processos decisorios dos individuos e da coletividade e igualmente um dos elementos norteadores dos processos que analisam as formas de transformacao das escolhas pessoais em escolhas coletivas objeto de estudo da teoria da escolha social temas estes que levam a uma analise mais apurada da democracia modelo de governanca de todos com todos e para todos os cidadaos entre as multiplas formas de expressao da democracia destacase a democracia como `debate publico de ideias que requer a oportunidade de efetiva participacao ou representacao do interesse de todos a vidahumana se constitui na comunidade e a colaboracao da discussao e construcao na arena politica e uma forma de tambem desenvolver as questoes humanas de cada individuo sociedades livres democraticas e que permitem a participacao ativa dos cidadaos acabam por criar melhores condicoes de desenvolvimento humano e expansao das liberdades,0.9865919987611003
10745,36,o nascimento da parrhesia e o processo de laicizacao da polis grega uma analise a partir das tragedias de euripedes,o termo parrhesia e de crucial importancia para a compressao da estrutura politica ateniense que imperou no periodo classico grego estrutura essa que contava com a presenca das assembleias democraticas e com os famosos oraculos de apolo assim a presente dissertacao tem por objetivo inicial esquadrinhar os multiplos significados de parrhesia valendose para isso de uma apurada busca filologica desse termo para tornar ainda mais precisa a definicao de parrhesia teremos como material principal de nossas analises as seguintes tragedias de euripides hipolito electra as fenicias orestes as bacantes e ion nos debrucaremos sobre tais pecas porque ate provem o contrario os primeiros registros de parrhesia estao em tais obras por fim sera feito uma analise da relacao entre parrhesia e discurso oracular no intuito de concluirmos se e possivel eleger a parrhesia como um catalisador fundamental do paulatino processo de laicizacao da polis ateniense o termo parrhesia e de crucial importancia para a compressao da estrutura politica ateniense que imperou no periodo classico grego estrutura essa que contava com a presenca das assembleias democraticas e com os famosos oraculos de apolo assim a presente dissertacao tem por objetivo inicial esquadrinhar os multiplos significados de parrhesia valendose para isso de uma apurada busca filologica desse termo para tornar ainda mais precisa a definicao de parrhesia teremos como material principal de nossas analises as seguintes tragedias de euripides hipolito electra as fenicias orestes as bacantes e ion nos debrucaremos sobre tais pecas porque ate provem o contrario os primeiros registros de parrhesia estao em tais obras por fim sera feito uma analise da relacao entre parrhesia e discurso oracular no intuito de concluirmos se e possivel eleger a parrhesia como um catalisador fundamental do paulatino processo de laicizacao da polis ateniense,0.9877987865670325
2502,36,observacoes sobre matematica e comprometimento ontologico,neste trabalho e estudada a questao de um possivel comprimetimento ontologico da matematica padrao ou seja aquela que pode ser erigida com base na teoria de conjuntos zarmelofraenkel zf com o axioma da fundacao e eventualmente o da escolha com uma nocao de individuo usualmente partese da chamada hierairquia cumulativa que alguns matematicos como godel consideram clara e intuitiva e tentase formular uma axiomatica que tente captala tao iprecisamente quanto se possa disso resulta falando de forma abreviada a axiomatica de zermelofraenkel por exemplo desde que certas restricoes sejam obedecidas o que desejamos sustentar e que resultante de tal axiomatizacao ha o comprometimento com um conceito de individuo todo conjunto e identico a siproprio e a nada mais e se dois conjuntos sao distindtos ha um conjunto extensionalmente uma propriedade ao qual um deles pertence e o outro nao por exemplo o conjunto unitario correspondente em suma na matemativa padrao vale alguma forma de um principio conhecido desde leibniz como princicpio da identidade dos indiscerniveis que em resumo asserta que nao pode haver entidades conjuntos que difiram apenas numericamente o tratamento que se da dentro do escopo da matematica padrao a entidades indiscerniveis exige que se postule condicoes adicionais que permitam tratar a entidades indiscerniveis exige que se postule condicoes adicionais que permitam tratar conjuntos ou os urelementos se a teoria os admitir como indiscerniveis por exemplo via a consideracao de condicoes de invariancia por automorfismos de uma certa estrutura em outras palavras entidades indistinguiveis somente podem ser consideradas no contexto de determinadas estruturas erigidas em zf deste modo indiscernibilidade e sempre indiscernibilidade relativa a uma certa estrutura porem no contexto de toda a teoria zf ou seja olhando tais entidades de fora da estrutura elas nada mais sao que conjuntos usuais logo individuos na acepcao que descrevemos acima este tipo de analise tem implicacoes filosoficas importantes algumas das quais apontadas neste trabalho por exemplo ha auytores que consideram que uma adequada linguagem para a fisica quantica quando houver uma devera considerar que as entidades quanticas particulas´ elementares podem ser absolutamente indiscerniveis right from the start ou seja devem ser tomadas como tais desde o principio e nao feitas indiscerniveis por meio da introducao de condicoes de simetria por exemplo um tratamento conjuntista de colecoes de tais entidades se afigura uma questao relevante e aparentemente como tem sido defendido por alguns autores tais colecoes nao obedeceriam axiomas como os de zf devido a indiscernibilidade de seus elementos assim um estudo da especie de comprimetimento ontologico da matematica padrao se e que ha um o que contrariaria posicoes como a de mario bunge por exemplo tornase relevante e e precisamente esta questao que e discutida de forma preliminar neste estudo salientamos que no decorrer de nosso trabalho percebemos a grande complexidade do assunto que nos propusemos estudar e certamente nao esperamos que nosso trabalho possa dar qualquer resposta definitiva ao tema porem o seu desenvolvimento nos deu oportunidade de conhecer muito dos alicerces da matematica padrao de de sua filosofia assim esta dissertacao deve ser tomada como um primeiro passo na direcao de um estudo mais avancado acerca dos fundamentos da matematica e de seu pressuspostos,0.9873198559531225
10807,36,totalidades e estrutura mereologica um estudo sobre a natureza dos objetos compostos,a presente tese tem como objetivo defender o que chamarei de quasiniilismo mereologico a ideia de que objetos compostos sao em ultima analise propriedades estruturais ie propriedades multiplamente instanciadas por suas partes se esta tese estiver correta as unicas entidades merecedoras do nome de objetos concretos sao os atomos mereologicos objetos genuinamente simples as totalidades por sua vez seriam aquilo que tais atomos sao e nao uma entidade concreta adicional a eles nesse sentido o trabalho propoe uma revisao radical nas categorias ontologicas tradicionais onde os objetos compostos com os quais estamos comprometidos tanto em nosso discurso ordinario quanto em nossas melhores teorias cientificas sao realocados para a categoria das propriedades a principal motivacao para esta revisao e a superacao do argumento da vagueza introduzido por david lewis em obras como on the plurality of worlds e parts of classes este argumento estabelece que qualquer tentativa de restringir a ocorrencia da composicao quando um objeto composto passa a existir leva inevitavelmente a aceitacao de objetos cuja existencia e vaga dessa forma a estrategia apresentada neste trabalho e mostrar que este argumento so funciona se for aceita uma concepcao objectual de composicao que por sua vez esta calcada em uma concepcao de existencia ligada ao quantificador existencial da logicaclassica porem se a concepcao quantificacional de existencia for rejeitada sera possivel articular uma distincao entre ser e existir essa articulacao por sua vez abre a possibilidade de se conceber uma versao predicativa de composicao que nao implica vagueza ontologica nesta concepcao predicativa de composicao objetos compostos sao tomados como totalidades estruturadas cujas propriedades nao podem ser reduzidas ao comportamento coletivo de suas partes o que as diferencia fundamentalmente de um mero agregado ou colecao de partes,0.9867515693360147
715,36,o processo de elaboracao das duas primeiras leis keplerianas dos movimentos planetarios,a dissertacao tem como objetivo realizar um estudo acerca do processo de elaboracao e obtencao das duas principais leis de kepler sobre os movimentos planetarios a lei da forma eliptica primeira lei e a lei das areas segunda lei destacando os aspectos filosoficos envolvidos em tal elaboracao e obtencao a saber a metafisica kepleriana representada pela admissao kepleriana da existencia de uma estrutura harmonica subjacente aos fenomenos celestes estrutura essa que pode ser expressa mediante a formulacao de leis universais acerca das regularidades constatadas via a observacao astronomica o empirismo kepleriano representado pelo papel de formular e testar hipoteses sobre os movimentos planetarios a formulacao de conceitos teoricos como o de forca magnetica exercido pelo sol nos planetas que possibilitaram a kepler compor a astronomia como uma dinamica celestea dissertacao trata tambem da ruptura que as duas leis de kepler apontadas acima obtiveram em relacao ao axioma platonico de movimentos circulares e uniformes ruptura essa que procuram relatar a realidade dos movimentos celestes rompendo com a postura metodologica instrumentalista admitida na astronomia dos gregos a kepler,0.9814141794531439
2053,36,reflexoes sobre materialismo e empiriocriticismo de lenin,nosso trabalho tem como nucleo central a analise da primeira parte de materialismo e empiriocriticismo que constitui o preambulo filosofico necessario a analise da revolucao da fisica empreendida por lenin no capitulo v da mesma obraa tese central que possibilitounos detectar a estrutura de materialismo e empiriocriticismo foinos sugerida por uma passagem de lenin que nos poe em guar da contra a subordinacao operada pelo idealismo da questao ontologica fundamental a da relacao entre o ser e o pensamento a questao gnosiologica relativa a objetividade de nossos conhecimentosa estrutura de nossa tese segue a estrutura de materialismo e empiriocriticismo assim o justo dispositivo filosofico requer primeiro a analise da questao ontologica fundamental capitulo ii de nossa tese somente depois e sob o comando dessa primeira questao cabe tratar da questao gnosiologica da teoria do reflexo capitulo iv de nossa tese finalmente no capitulo v de nossa tese correspondente ao capitulo iii da obra leninista detemononos nas concepcoes ontologicas do ser social e naturaltal analise da obra e precedida de um capitulo capitulo i onde expomos os nossos pressupostos metodologicos e da analise da abertura na qual lenin desmistifica a pretensa novidade do empiriocriticismo capitulo ii,0.9763495001296713
5023,37,a autonomia da gramatica nas investigacoes filosoficas,a autonomia da gramatica compreende o carater autocentrado das determinacoes gramaticaisas regras que constituem a gramatica nao se definem conforme prescricoes da realidade masantes estabelecem o espaco daquilo que pode ser dito significativamente sobre o mundo odesafio que nos importa aqui consiste em apontar o papel central da autonomia nasinvestigacoesfilosoficas a despeito das dificuldades envolvidas no trabalho de identificalocifrado em tensoes espalhadas pelo textos a nocao de autonomia da gramatica aparece nosescritos do periodo intermediario mas nao figura em suas obras de maturidade portanto oesforco da nossa pesquisa consiste em realcar sua centralidade apesar da sintomaticaausencia afastando a inclinacao a julgala abandonada nesse proposito adotamos comoestrategia inicial o trabalho de destacar as mudancas relativas ao tractatus a fim de sublinharo modo como a nocao de paradigma responde as dificuldades postas pela nocao de objetoessas mudancas apresentam uma maneira completamente diversa de pensar a relacao entremundo e linguagem em seguida vincularemos as particularidades da nocao de paradigma asideias de convencionalismo e normatividade apontando dessa maneira a respostawittgensteiniana para a questao da necessidade logica nessa fase do seu pensamento e justonesse ponto que algumas dificuldade centrais ganham corpo e preciso dar conta da relacaoentre linguagem e mundo recusando o vinculo causal esperamos dissolvelas pelo exame dosentido de um casolimite sugerido ao final do livro a historianatural ficticia assimpretendemos estabelecer a indissociavel ligacao entre uma investigacao gramatical ocupadacom a possibilidade dos fenomenos  e nao com sua efetividade  e a autonomia dagramatica em outros termos o vinculo entre a concepcao de filosofia de wittgenstein e anocao de autonomia no entanto a correspondencia entre fatos e conceito sera o nucleo e omote das nossas preocupacoes na medida em que a admissao de uma correspondencia ofereceoportunidade para esclarecer o papel desempenhado pelos fatos naturais na constituicao dosentido das nossas expressoes linguisticas tentaremos entender em que sentido a gramaticanao e arbitraria ou melhor buscaremos esclarecer o modo como certas regularidades domundo e constancias no comportamentohumano podem compor o panorama linguistico semque lhe comprometa a autonomia defenderemos a ideia de que as ocasioes em quewittgenstein critica a autonomia e a arbitrariedade sao menos signos de afastamento eabandono do que oportunidades que em se amplia e aprofunda o entendimento sobre a relacaointerna entre fatos e conceitos destacando seu carater indissociavel e protegendoa dearroubos que por ventura queiram se valer da autonomia para divorciar a linguagem darealidade por fim nossa pesquisa tera logrado exito se ao final restar inseparavel o elo entrefilosofia e autonomia de maneira que se tornem claros e distintos os interesses da atividadefilosofica e da pesquisacientifica tambem e aspecto central do nosso trabalho o proposito deconsolidar o papel da autonomia nas investigacoes tomando como enganosa a ausencia danocao na letra do texto,0.9896806985094299
11622,37,da teoria dos atos de discurso e o problema de cohen,a teoria dos atos de discurso foi fundada por john langshaw austin apos a compilacao de suas palestras na obra how to do things with words e com ela elucidamos que a linguagem e capaz de muito mais do que uma simples descricao do mundo tendo tambem uma capacidade de realizar acoes e gerar fatos no mundo por meio de enunciacoes de modo que tais acoes e fatos nao poderiam ter outra origem senao esses mesmos atos de linguagem a teoria dos atos de discurso porem era muito limitada e de certo modo imprecisa e apenas posteriormente com os trabalhos de john r searle e daniel vanderveken foundations of illocutionary logic essa teoria obteve um tratamento logicoformal trazendo uma analise muito mais detalhada da nocao de ato ilocucionario principalmente no que dizrespeito a sua forca ilocucionaria e seus componentes fundamentais alem das nocoes de condicoes de sucesso condicoes que o locutor deve preencher para realizar um ato ilocucionario com sucesso e de condicoes de satisfacao condicoes que devem ser preenchidas no mundo para o que o objetivo do locutor se concretize um curioso problema surgiu na teoria antes desse aprimoramento e essa mudanca naturalmente ja foi suficiente para solucionalo william lycan formalizou esse impasse a partir de criticas realizadas a austin por j l cohen no seu artigo do illocutionary forces exist e o chamou de problema de cohen basicamente esse problema dizrespeito a uma aparente falta de comprometimento do locutor com o seu enunciado quando o inicia com o prefixo declaro que fazendo parecer que esta realizando uma declaracao performativa em vez de uma simples assercao acerca do mundo a teoria dos atos de discurso atual o classificara como uma falacia pois de uma tentativa de realizacao de um ato ilocucionario cuja forca e declaratoria nao se deve deduzir que tal tentativa e satisfeita ie que o ato foi realizado que todas as condicoes de felicidade  condicoes de sucesso e de satisfacao  foram preenchidas no contexto de enunciacao,0.9860384758900906
5405,37,a linguagem em quine,a abrangencia da discussao acerca da linguagem e ampla desse modo buscamos trazer elementos que fundamentam a problematica desta tese cujo nucleo concentrase nos desdobramentos das abordagens concernentes ao behaviorismo empirismo e pragmatismo assim como conceitoschave no sistema quineano a fim de elucidar seu pensamento para sustentar esta investigacao nesse contexto o problema deste estudo consiste em buscar embasamento na teoria da linguagem de quine para responder a questao em relacao ao vies behaviorista levantado a saber que concepcao filosofica permeia a teoria da linguagem em quine esta investigacao orientase a partir de textos fundamentais como from a logical point of view word and object ontological relativity and other essays pursuit of truth the ways of paradox and other essays the web of belief the roots of reference theories and things de quine quanto a dewey baseamonos sobretudo em experience and nature em que ele de forma pontual mostra seus conceitos acerca da linguagem alem disso a partir dos textos e possivel responder as hipoteses e indagacoes que motivaram este trabalho referentes a linguagem e seus pressupostos em quine ademais apresentamos conceitos pertinentes a questao da indeterminacao e seus pressupostos que sao discutidos no capitulo no terceiro linguagem e empirismo mostram o mundo da experiencia que ha no sistema filosofico de quine por fim nas consideracoes finais concluimos que realmente a teoria de quine a respeito da linguagem seu aprendizado e aquisicao apresentam um cunho behaviorista marcante comprovando a hipotese inicial,0.9839805020419538
651,37,o jogo como articulador e moduladorda linguagem uma compreensao da linguagem baseada em investigacoes filosoficas de wittgenstein e ser e tempo de heidegger,o filosofo trata as questoes da linguagem como se fossem doencas nos reconduzimos as palavras do emprego metafisico para o cotidiano pelos jogos a linguagem ganha articulacao e modulacao funcao emprego e uso mostram a movimentacao interina da linguagem neles a palavra fazse prestimo relacional ganha auteridade no modo de vida o filosofo procura pela essencia incomparavel da linguagem elemento originario instrumento de comunicacao o signo e o ter em mente a logica o conceito a linguagem privada esses problemas sempre pressupoem a supressao do jogo de linguagem o jogo e a vida da linguagem e do uso num lance do jogo sempre reunese toda uma rede de remissoes parentes e aparentadas no jogo estas tornamse nao necessarias sem porque e sem para que a regra so ganha sentido witz no jogo num jogo de linguagem desvinculada deste ela perde as referencias do seu mundo quando em jogo uma palavra e perfeita na discricao o jogo desfaz todo o individualismo do elemento deixando aparecer so o cotidiano discricao e concentracao maxima no desenrolarse manso e frugal do uso cotidiano nessa descricao a palavra se faz silencio ela morre logo ao soar e recolhese na sua fonte referencial no seu jogo,0.9838605512295263
