document,topic,nm_producao,ds_resumo,gamma
6186,22,a pura forma da lei em giorgio agamben,a presente pesquisa tem o objetivo de esclarecer o percurso do filosofo giorgio agamben no que se refere a formulacao do conceito de pura forma de lei chamando atencao para as estrategias de leitura que o autor emprega ao desdobrar o texto de varios autores sobretudo os de carl schmitt walter benjamin e gerschom scholem tratase em outros termos de tornar inteligivel o diagnostico agambeniano de que a relacao politicojuridica fundamental e a relacao de banimento soberano bem como delinear o conceito atraves do qual agamben expressa a superacao desta relacao o estado de excecao efetivo para tanto analisaremos o ensaio definicao de soberania do jurista alemao carl schmitt bem como a leitura agambeniana do referido texto ademais o conceito de biopolitica de michel foucault devera ser esclarecido para que se possa compreender o desdobramento que agamben produz em tal conceito ao integralo as analises sobre o podersoberano por fim tentaremos delinear o conceito de estado de excecao efetiv,0.9600101303362298
8667,22,o papel do estado no debate entre carl schmitt e hans kelsen,nesta dissertacao foi realizado um estudo acerca do papel que o estado adquire no debate entre carl schmitt e hans kelsen relativo a quem deve ser confiada a funcao de guardiao da constituicao para tanto procedeuse a uma analise critica de determinadas obras de ambos os juristas tendo como foco os pontos que se relacionam com a discussao sobre quem deveria ser o guardiao da constituicao assim como as passagens nas quais os autores expoem ideias relativas a questoes politicas juridicas e concernentes a organizacao estatal o apice da discussao relativa ao guardiao da constituicao ocorreu durante a situacao de crise economica e politica na qual se encontrava a republica de weimar sendo realizada uma exposicao acerca do quadro politico economico e social desta e do destaque dado ao uso do artigo paragrafo da constituicao de weimar cuja discussao alcancou o tribunal do estado staatsgerichtshof no caso prussia contra reich desta forma e possivel expor a quais correntes politicas schmitt e kelsen,0.9585110074746969
9825,22,estado de extincao ensaio sobre especismo e biopolitica,este ensaio visa no entrecruzamento da arqueologia agambeniana e da etnologia levistraussiana passar em revista numa especie de etnoarqueologia a monstruosa estrutura de morte que e que parece ser a politica ocidental se e correto que a excecao convertida em regra o estado de excecao como possibilidade sempre presente desde os primordios do pensamentopolitico ocidental constitui um dos tracos principais da epoca em que vivemos resta ainda contudo diante do atual problema da extincao interrogar se nao haveria entre este e aquele alguma relacao em todos os sentidos decisiva pois se giorgio agamben pode sustentar que a politica ocidental se funda por uma exclusaoinclusiva da vidahumana sob a forma da vidanua talvez nao seja menos correto sustentar levando em consideracao o modo como outros povos se relacionam com os demais viventes que ela se funda igualmente por uma exclusao do naohumano do espaco constituido da polis revendo tal estrutura originaria da politica desde esse ponto de vista pretendese sugerir ao final deste ensaio que muito mais do que um estado de excecao todos os viventes da terra sem reserva estao expostos hoje a uma especie de estado de extincao,0.9584588105905972
5522,23,a dessacralizacao da cultura em max stirner,a dissertacao tem por objeto a dessacralizacao da cultura no pensamento de johannkaspar schmidt mais conhecido pelo pseudonimo de max stirner recorrentemente abordada sob o vies anarcoindividualista a obra de max stirnerpossui afinidades com o existencialismo que nao deixaram de ser percebidas porautores como henri arvon martin buber e albert camus contudo mesmo essasabordagens mais propriamente filosoficas da obra do autor deixam de capturar umaspecto crucial na minha opiniao para a compreensao do carater especifico da mesmaa sua natureza criticocultural e esse aspecto e sua relacao com o modo dedesenvolvimento argumentativo exposto no livro o unico e sua propriedade que adissertacao aborda atraves da analise das tres etapas de sua efetivacao asdessacralizacoes da individualidade da linguagem e do vinculo social para stirner aculturamoderna apresentase em um duplo aspecto por um lado representa uma relativaemancipacao em relacao aos lacos naturais assim como a dependencia imposta pelatradicao e pelos costumes mas por outrolado impoe uma dependencia ainda maior emrelacao a razao ao pensamento a verdade e a leimoral a duplicacao do mundo em ummundo de essencias e um mundo de aparencias bem como a desvalorizacao de tudo quese encontra marcado pelo signo da particularidade e da corporeidade sao resultados questirner considera inevitaveis da culturamoderna em sua proposta de esclarecimentoem funcao das nefastas consequencias de tal depreciacao da carne e duplicacao doreal que redundam em uma completa espiritualizacao do mundo e que stirner indicaa necessidade de uma dessacralizacaoemancipatoria dos aspectosessencialistasidealistas da modernidade seria preciso dissolver a aparente autosubsistenciade certos pensamentos submetendoos aos meus interesses e pulsoessubmetendo o poder do espirito degradandoo a condicao de espectro ereduzindo desse modo o seu poder sobre mim a condicao de mera obsessao apenasatraves dessa heresia o espirito poderia ser desconsagrado e entao eu faria uso delea meu belprazer a realizacao de tal proposta cumprese em tres etapas cada uma dasquais analisada na dissertacao a dessacralizacao da individualidade da linguagem e dasociedade o proposito e demonstrar que o resultado visado pelo autor e a deflacao domodo de lidarmos com nossos pensamentos pretendendo com isso promover umavalorizacao de muito do que a culturamoderna teria depreciado,0.9263841592765197
5526,23,essencialismo e modernidade a critica de max stirner,a dissertacao tem por objeto a dessacralizacao da cultura no pensamento de johannkaspar schmidt mais conhecido pelo pseudonimo de max stirner recorrentemente abordada sob o vies anarcoindividualista a obra de max stirnerpossui afinidades com o existencialismo que nao deixaram de ser percebidas porautores como henri arvon martin buber e albert camus contudo mesmo essasabordagens mais propriamente filosoficas da obra do autor deixam de capturar umaspecto crucial na minha opiniao para a compreensao do carater especifico da mesmaa sua natureza criticocultural e esse aspecto e sua relacao com o modo dedesenvolvimento argumentativo exposto no livro o unico e sua propriedade que adissertacao aborda atraves da analise das tres etapas de sua efetivacao asdessacralizacoes da individualidade da linguagem e do vinculo social para stirner aculturamoderna apresentase em um duplo aspecto por um lado representa uma relativaemancipacao em relacao aos lacos naturais assim como a dependencia imposta pelatradicao e pelos costumes mas por outrolado impoe uma dependencia ainda maior emrelacao a razao ao pensamento a verdade e a leimoral a duplicacao do mundo em ummundo de essencias e um mundo de aparencias bem como a desvalorizacao de tudo quese encontra marcado pelo signo da particularidade e da corporeidade sao resultados questirner considera inevitaveis da culturamoderna em sua proposta de esclarecimentoem funcao das nefastas consequencias de tal depreciacao da carne e duplicacao doreal que redundam em uma completa espiritualizacao do mundo e que stirner indicaa necessidade de uma dessacralizacaoemancipatoria dos aspectosessencialistasidealistas da modernidade seria preciso dissolver a aparente autosubsistenciade certos pensamentos submetendoos aos meus interesses e pulsoessubmetendo o poder do espirito degradandoo a condicao de espectro ereduzindo desse modo o seu poder sobre mim a condicao de mera obsessao apenasatraves dessa heresia o espirito poderia ser desconsagrado e entao eu faria uso delea meu belprazer a realizacao de tal proposta cumprese em tres etapas cada uma dasquais analisada na dissertacao a dessacralizacao da individualidade da linguagem e dasociedade o proposito e demonstrar que o resultado visado pelo autor e a deflacao domodo de lidarmos com nossos pensamentos pretendendo com isso promover umavalorizacao de muito do que a culturamoderna teria depreciado,0.9263841592765197
9074,23,entre a miseria e o sol absurdo e criacao em albert camus,o presente trabalho e um estudo da filosofia de albert camus visando compreender qual postura o homem pode ter em relacao a sua existencia quando em face do absurdo por absurdo devemos entender sempre segundo camus o desamparo que a racionalidade do homem sente diante do silencio do mundo em face de suas mazelas esse desamparo acaba por gerar a confrontacao que pode encaminhar ao que o filosofo denomina de suicidio e que sera alvo da sua critica ou ao fim ultimo almejado que sera a criacao estetica como o avesso do suicidio ambas possibilidades evidenciamse como formas de lidar com a ausencia de sentido do mundo a saber o proprio absurdo todavia se o suicidio fisico ou filosofico nao responde a falta de sentido do mundo cabenos pensar se a partir disso seria possivel estabelecer um ethos um modo de acao que assuma como paradigma a criacao estetica caberia ao homem empreender deste modo uma atitude criadora embora sem esperanca e sem recorrer a ideias que poderiam ser consideradas c,0.8827148548823717
11622,23,da teoria dos atos de discurso e o problema de cohen,a teoria dos atos de discurso foi fundada por john langshaw austin apos a compilacao de suas palestras na obra how to do things with words e com ela elucidamos que a linguagem e capaz de muito mais do que uma simples descricao do mundo tendo tambem uma capacidade de realizar acoes e gerar fatos no mundo por meio de enunciacoes de modo que tais acoes e fatos nao poderiam ter outra origem senao esses mesmos atos de linguagem a teoria dos atos de discurso porem era muito limitada e de certo modo imprecisa e apenas posteriormente com os trabalhos de john r searle e daniel vanderveken foundations of illocutionary logic essa teoria obteve um tratamento logicoformal trazendo uma analise muito mais detalhada da nocao de ato ilocucionario principalmente no que dizrespeito a sua forca ilocucionaria e seus componentes fundamentais alem das nocoes de condicoes de sucesso condicoes que o locutor deve preencher para realizar um ato ilocucionario com sucesso e de condicoes de satisfacao condicoes que devem ser preenchidas no mundo para o que o objetivo do locutor se concretize um curioso problema surgiu na teoria antes desse aprimoramento e essa mudanca naturalmente ja foi suficiente para solucionalo william lycan formalizou esse impasse a partir de criticas realizadas a austin por j l cohen no seu artigo do illocutionary forces exist e o chamou de problema de cohen basicamente esse problema dizrespeito a uma aparente falta de comprometimento do locutor com o seu enunciado quando o inicia com o prefixo declaro que fazendo parecer que esta realizando uma declaracao performativa em vez de uma simples assercao acerca do mundo a teoria dos atos de discurso atual o classificara como uma falacia pois de uma tentativa de realizacao de um ato ilocucionario cuja forca e declaratoria nao se deve deduzir que tal tentativa e satisfeita ie que o ato foi realizado que todas as condicoes de felicidade  condicoes de sucesso e de satisfacao  foram preenchidas no contexto de enunciacao,0.8800739527818975
10378,23,o elogio do logos em gorgias,o objetivo desse trabalho e expor como a partir da articulacao entre os tres tratados de gorgias o tratado do nao ser elogio de elena e a apologia de palamedes transpareca certa nocao central e contudo plurivoca de logos cuja significacao dependendo do momento argumentativo pode oscilar entre discursolinguagem e palavra a partir das tres teses enunciadas no tratado do naoser se buscara mostrar como a nocao gorgiana de logos permita construir certa imagem de linguagem que tendo como base um padrao relativista nega a possibilidade do discurso dizer o ser seu dominio deste modo nao seria o do conhecimento de verdades mas o das relacoeshumanas privilegiando sua acao sobre a subjetividade do auditorio produzindo uma crenca atraves da persuasao e colocandose por conseguinte como independente do objeto ora os paragrafos centrais do elogio de elena se inserem justamente nesse panorama especulativo ao apresentar o logos como instrumento de persuasao e de ilusao capaz de encantar quem o escuta de suscitar nos ouvintes as mais terriveis belas e aterrorizantes visoes todo esse poder seria fruto da instabilidade a qual o homem esta condenado a instabilidade da doxa e das flutuacoes do devir e ao fato deste o homem nao dispor de qualquer instancia intelectual capaz de fixar a fugacidade do fluxo do vir a ser contudo e exatamente por isso pelo fato do logos estar completamente destacado do ser e por nao ser um instrumento eficaz para captar fixar e comunicar o aspecto imutavel das coisas admitindo que um tal aspecto possa existir que e possivel que este exerca seu poder sobre o homem por nao ter que se preocupar com o ser a linguagem pode enfeiticar o homem e persuadilo pela ilusao que e capaz de criar a palavra assim ao ser proferida exercita todo seu poder sobre o aparato emotivo de quem a escuta sendo capaz por isso de construir mundos no mundo o logos por sua vez abre seus caminhos na doxa,0.8724853051591409
1528,24,semantica de sociedade para logicas nvalentes,a combinacao entre sistemas logicos tanto no aspecto sintatico como no semantico e uma disciplina que surgiu durante a decada de como resposta a diversos problemas matematicos filosoficos e da informatica planteados dentro da logica formal a presente dissertacao estuda formalmente as caracteristicas fundamentais de uma classe de combinacoes entre semanticas matriciais denominada semantica de sociedades a qual foi definida por w carnielli e m limamarques em ver clm com o objetivo de oferecer semanticas alternativas para as logicas paraconsistentes p¹ e p² e para as logicas paracompletas i¹ e i² ver set sc introduzimos nesta dissertacao uma definicao geral da semantica de sociedades e mostramos aplicacoes a outras logicas paraconsitentes e paracompletas os resultados fundamentais provados aqui sao obtemos de forma geral uma semantica de sociedades para a hierarquia pn nein assim como fornecemos uma semantica de sociedades para a hierarquia paracompleta innein em ambos os casos as semanticas obtidas surgem como combinacao entre semanticas de complexidade menor definimos a hierarquia inpk nkein unindo as duas hierarquias antes mencionadas para o calculo i¹p¹ em particular achamos tambem uma semantica de sociedades discutimos a possibilidade de estender o formalismo inicial considerando como caso paradigmatico o metodo sugerido por j marcos ver mar o qual permiti obter uma semantica de sociedades para o calculo t de lukasiewicz finalmente discutimos a relacao entre a semantica de sociedades e outros tipos de combinacoes entre logicas tais como a semantica de traducoes possiveis ver mar como resultados laterais mas dignos de interesse fornecemos axiomaticas corretas e completas para os calculos das hierarquias mencionadas anteriormente referenciasclm w carnielli m lima marques society semantics and many valued logics advances in contemporary logic and computer science w carnielli i d´ottaviano eds contemporary matheamtics p american mathematical society mar j marcos semantica de traducoes possiveis dissertacao de mestrado ifch unicamp mar j marcos many values many semantics versao preliminarset a m sette on the proposiotional calculus p¹ mathematica japonicae v p sc a m sette w carnielli maximal weakly intuitionistic logics studia logica v p,0.9848149062418813
2460,24,hierarquias de sistemas de deducao natural e de sistemas de tableaux analiticos para os sistemas cn de da costa,neste trabalho introduzimos a hierarquia de sistemas proposicionais de deducao natural dncn £n£w e a hierarquia de sistemas quantificacionais de deducao natural dncn £n£w demonstramos que cada um dos sistemas das hierarquias e equivalente aos sistemas correspondentes da hierarquia de calculos proposicionais paraconsistentes cn £n£w e de calculos quantificacionais paraconsistentes cn £n£w de da costa demonstramos um teorema de normalizacao a la fitch e uma propriedade de subformula para os sistemas dncn e dncn £n£w introduzimos a hierarquia de sistemas de tableaux analiticos tndcn £n<w nos quais o operador o bola os operadores generalizados k e k £k e as negacoes ~k k³ de da costa sao operadores primitivos diferentemente do que tem sido apresentado na literatura onde esses operadores sao usualmente definidos demonstramos uma versao da regra do corte para esses sistemas e demonstramos que cada um deles e equivalente ao correspondente sistema cn £n<w os sistemas tndcn constituem provadores automaticos de teoremas para os sistemas da hierarquia cn £n<w de costa,0.9761675308324734
903,24,o metodo de deducao natural aplicado as logicas proposicionais paraconsistentes cn,aplicacao do metodo de deducao natural via o metodo de provas subordinadas nas logicas proposicionais paraconsistentes cn <n<w e apresentada neste trabalho atraves desse metodo elaborase uma hierarquia de sistemas de deducao dncn constituidos exclusivamente por regras de deducao ou esquemas de deducao dispensando quaisquer esquemas de postulados provamos que esses sistemas dncn<n<w sao logicamentes equivalentes aos sistemas cn<n<w de da costa elaboramos uma valorizacao bivalente e provamos varios teoremas sintaticos e semanticos referentes aos sistemas formais tais como consistencia corretude forte completude forte no caso dos sistema sncn<n<w provamos a decibilidade dos sistemas paraconsistentes de deducao natural dncn<n<w pelo metodo de tableaux provamos a equivalencia entre sistemas dncn<n<w e o sistemas de tableaux tdncn<n<w a corretude e a decidibilidade desses sistemas duas novas formulacoes para a hierarquia de sistema proposicionais paraconsistentes cn <n<w sao apresentadas,0.9746739323991969
5729,24,conectivos de restauracao local,o presente trabalho tem como objetivo principal definir o conceito de conectivo de restauracao local propomos rever diversos sistemas logicos conhecidos na literatura sob o angulo do novo conceito introduzido procuramos conectivos de restauracao local nas logicas do semsentido de bovar hallden e aqvist nos sistemas nvalorados de ukasiewicz e nas logicas intuicionista e minimal nossa caracterizacao de um conectivo como sendo um conectivo de restauracao local estara estreitamente ligada a possibilidade de obter teoremas de ajuste de derivabilidade entre sistemas logicos como resultado da pesquisa mostramos que em cada uma destas logicas e possivel achar conectivos de restauracao local estabelecemos assim novas e conhecidas vinculacoes entre sistemas logicos desde uma nova perspectiva mostramos que os diferentes sistemas estudados constituem novos exemplos de logicas da inconsistencia formal e de logicas da indeterminacao formal mostramos tambem que a estrategia de definir conectivos de restauracao local pode ser aplicada para obtener novas demonstracoes de conhecidos metateoremas logicos finalmente estabelecemos um esquema geral a partir do qual definir novos conectivos de restauracao local,0.9743911569232565
11578,24,a modal approach to logical consistency,nesta tese investigamos o conceito de consistencia por meio de suas formalizacoes semanticas e sintaticas em especial mostramos que tais formalizacoes nao capturam inteiramente o conceito preteorico intuitivo de consistencia nossa analise do conceito dase mediante o argumento de kreisel conhecido como argumento de compressao ao examinar o argumento original bem como suas variantes concluimos que as formalizacoes semanticas e sintaticas da consistencia capturam apenas parcialmente o conceito informal de consistencia embora essas formalizacoes sejam explicacoes do conceito informal alem disso mostramos que o proprio conceito informal de consistencia e teoricamente sofisticado para ser considerado como preteorico ou intuitivo uma vez que as formalizacoes semanticas e sintaticas sejam explicacoes de suas contrapartes informais investigamos as propriedades gerais do conceito semantico bem como as do conceito sintatico de consistencia para tal utilizamos extensivamente as logicas modais visto que elas sao ferramentas tradicionalmente utilizadas na analise de conceitos formais tais como o conceito de provabilidade aritmetica nossa analise do conceito de consistencia abrange teorias formais que nao possuem necessariamente o mesmo poder expressivo de teorias aritmeticas entao mostramos que as propriedades gerais dos conceitos formais de consistencia sao capturadas por logicas modais naonormais consideravelmente fracas,0.9730456723481431
2529,25,da natureza ao homem feuerbach e a questao da sensibilidade,esta dissertacao apresenta a relacao necessaria entre o homem e a natureza a partir do exposto por feuerbach em das wesen der religion e seus escritos subsequentes caracteristicos de seu periodo de maturidade o pensamento feuerbachiano reabilita a sensibilidade e rompe definitivamente com a doutrina teologica e a filosofia especulativa a ruptura gera uma filosofia de carater antropologico nao expressando mais a relacao do homem com seres divinos mas a relacao do homem com a natureza que em ultima analise definese como a busca de afirmacao do proprio homem no elemento da existencia concreta mas a proposta da nova filosofia ao fundar a necessidade da natureza diversa e real nao se restringe a um simples naturalismo que exalta a natureza como suprema mas pelo contrario elabora as bases de uma postura antropocentrica que afirma o necessario reconhecimento da importancia e da primazia do elemento natural para o desenvolvimento humano o movimento de resgate do serhumanoobtido atraves da reabilitacao da natureza define quatro momentos basicos do pensamento feuerbachiano o primeiro expressa o reconhecimento da existencia de um outro ser distinto do homem como a base fundamental em que a existencia se da esse ser distinto e independente do homem e simplesmente a natureza o segundo momento e definido pelo resgate do mundonatural atraves dos principios da naturreligion feuerbach inicialmente defende a posicao da naturreligion enquanto essa representa o verdadeiro reconhecimento da importancia da natureza atraves do abhangigkeitsgefuhl mas tal postura deve ser superada como na tradicao teologica alvo da critica por ainda nao estar livre de supersticoes que arrancam o homem de sua intima relacao com o mundonatural o terceiro momento consiste na elaboracao de uma nova posicionalidade assumida pelo homem em seu mundo o individuo nao sera sacrificado em nome de outrem i e em nome de deus ou da natureza mas passara para o centro do cosmos o filosofo assume como ponto de partida de sua filosofia a existencia a concreticidade da existencia sera a base concebida necessariamente como primeira no tempo para o surgimento do homem afirmado como ser supremo uma filosofia antropologica emerge dos intersticios dos modelos teologico e filosoficoespeculativo feuerbach busca uma nocao de homem integral i e um homem que reconhece a natureza como condicao de possibilidade para sua existencia e juntamente cria a possibilidade de uma nova universalidade nao mais estatica e subjetiva mas dinamica e intimamente relacionada com a multiplicidade do mundo concreto o quarto momento e definido como a busca pela individualidade do homem efetivando o que antes em das wesen des christentums nao havia sido alcancado ao fundamentar o individuo concreto feuerbach elege como principio necessario para a existenciahumana o egoismo toda acaohumana sera regida pela autoreferencialidade mesmo com a reabilitacao do mundonatural o que esta sendo buscado no pensamento feuerbachiano e simplesmente o homem nas relacoes interpessoais entre os multiplos individuos nao reinara uma nocao de bem universal submetendo todos os membros da comunidade a uma especie de agir altruista mas pelo contrario as relacoes serao estabelecidas para a busca de satisfacao e beneficios de cada individuo,0.9592667404719165
9766,25,infinito imanencia e transcendencia na filosofia judaica medieval hasdai crescas,hasdai crescas foi filosofo rabino e homem publico que viveu em um periodo muito turbulento para as comunidade judaicas ibericas e provencais do final da idademedia crescas fez uma critica veemente ao paradigma aristotelico recebido da falsifa que foi usado por maimonides para embasar e provar a existencia unidade e incorporeidade de deus conceituado no guia dos perplexos como o ser necessario absolutamente transcendente em relacao aos seres contingentes crescas elabora em or hashem luz do nome divino um conceito alternativo de ser necessario no qual as duas nocoes antiteticas de imanencia e transcendencia divinas se relacionam a distincao no seio do ser necessario entre sua essencia simples e os seus infinitos atributos a essencia simples e inefavel do ser necessario se expressa em infinitos atributos no ato eterno e constante de doar na univocidade do ser seu bem sua atualidade aos infinitos entes contingentes crescas advoga que universo apesar de ontologicamente continge,0.9512670450525328
2640,25,perseveracao conservacao e destruicao o estatuto da essencia modal na etica de espinosa,analise da essencia modal na etica de espinosa partindo de sua dupla definicao como perseveracao no ser e resistencia a destruicao por causas exteriores tratase do conceito de conatus que e essencia de uma coisa singular existente em ato a partir dai discutese a nocao de coisa singular levando em consideracao a concepcao espinosista de essencia causante essentia actuosa valida tanto para o entendimento da substancia quanto do modo finito que e o homem a analise da essencia modal parte da causalidade imanente que explica a coisa singular como efeito imanente da substancia e da causalidade transitiva que explica a coisa singular como efeito das relacoes entretidas entre os modos na existencia em ato a definicao do conatus como poder de afetar e ser afetado que dai resulta e a base para a problematizacao de diversos aspectos da essencia modal culminando na questao da perseveracao e destruicao por causas exteriores e proposta uma concepcao de individuo qualquer que seja o grau de complexidade de sua composicao como efeito do poder de afetacao a medida que efeito da comunicacao existente entre suas partes constituintes considerando que todas as coisas convem por serem expressoes de uma unica e mesma substancia donde a problematica nocao de exterioridade na etica em um regime ontologico em que nao ha heterogeneidade entre interno e externo a destruicao por causas exteriores e interpretada como transformacao restando um sentido inassimilavel de destruicao exemplificado pelo suicidio e pela anorexia a concepcao espinosista de sabedoria responde pelo entendimento e exercicio do que seja transformacao culminando no conhecimento da comensurabilidade entre a substancia deus e o modo finito homem onde ficam indiscerniveis eternidade e duracao essencia e existencia imanencia e transitividade,0.9391711476271699
8071,25,genero humano individuo e natureza em ludwig feuerbach,a presente pesquisa tem como ponto de partida a critica filosofica que ludwig andreas feuerbach faz sobre a religiao filosofia especulativa e toda forma de idealismo que fundamenta o homem a partir de abstracoes vazias negando assim sua essencia generica ao transferila para um ser imaginario criado por ele mesmo a sua imagem e semelhanca ao longo do texto serao expostos os conceitos da essencia verdadeira e falsa da religiao da essencia generica do homem da natureza e da essencia subjetiva da religiao tal como feuerbach articula em seus escritos no decorrer de varios momentos de sua vida as obras usadas como referencias principais sao a essencia do cristianismo as prelecoes sobre a essencia da religiao e principios da filosofia do futuro e outros escritos onde sao expostos os principais argumentos que fundamentam sua filosofia da sensibilidade no decorrer deste texto sao evidenciadas e confrontadas as perspectivas distintas de acordo com a presente pesquisa sobre a religiao e o homem no que se refere a analise feita por feuerbach para este tema em a essencia do cristianismo e nas prelecoes sobre a essencia da religiao na primeira obra e notada uma analise antropologicaobjetiva para este tema e na segunda o filosofo se debruca em um vies psicologicosubjetivo que tem como base a relacao entre a natureza e o homem que se encontra a merce de seus perigos para feuerbach a religiaocrista e um contraponto imediato a natureza pois ela a subjuga conforme seus caprichos tornandoa dependente de uma vontade subjetiva a saber deus mas a filosofia feuerbachiana tem como ponto de partida a experiencia sensivel e coloca a natureza como incriada absoluta e independente sendo ela e os meios materiais os verdadeiros responsaveis pela origem do homem criador dos deuses logo esta pesquisa se concentrara no relacionamento do homem com a natureza e do individuo com o seu genero questionando o que faz surgir primordialmente o sentimento religioso esse sentimento de acordo com feuerbach e no minimo essencial ou inato ao serhumanomas e aqui analisado o que proporciona primordialmente o seu despertar ou desenvolve nele a capacidade de criacao de deuses e quem e o homem criador de deuses qual o momento mais marcante que possibilita aos humanos criarem seus deuses e a partir do momento em que eles reconhecem seu genero que e portador de determinacoes perfeitas as essentidades que passa a existir a religiao em suas vidas como e o caso do cristianismo ou e a partir de sua relacao nao reciproca com a natureza o que e mais fundamental na filosofia feuerbachiana para que exista religiao sao as perfeicoes do homem enquanto genero ou as imperfeicoes do homem enquanto individuo em seu relacionamento insuficiente nao reciproco com as contingencias do mundo material desta forma na critica de feuerbach a religiao podemos tambem notar a ocorrencia de uma virada antropologica que possibilita o surgimento de uma nova teoriaetica baseada na relacao eu tu isto e do homem com o outro sem a mediacao de nenhum ente divino abstrato e essa teoria o coloca em sua integralidade no centro dessa filosofia admitindoo como ser sensivel corporeo que esta inserido na natureza e apenas dela depende para existir,0.9343072078418204
11163,25,a antropologia de feuerbach como critica a religiao conceituacao do homem e natureza,a critica religiosa feita por ludwig andreas feuerbach e constituida por uma ressignificacao que tem o homem como objeto principal da religiao com isso desenvolve o que ficou conhecido como ateismo antropologico neste texto desenvolvemos alguns pontos que julgamos ser importantes para tal contribuicao de analise acerca do tema demonstramos como feuerbach entende a essencia da religiao como essencia antropologica analisamos o que o autor entende por religiao e por teologia a religiaocrista como manifestacao dos sentimentos e desejos humanos e como a mesma e envenenada pelas doutrinas teologicas as concepcoes de natureza nas religioes panteistas e no cristianismo e como se da a relacao do homem com ela em ambos momentos a teoria do homem integral so atinge a sua completude atraves de uma analise que conceitua o homem como ser individual sensivel e plural sua relacao com a religiao e sua relacao com a natureza feuerbach pretende a superacao da alienacao religiosa atraves da emancipacao da consciencia e do reconhecimento do homem com o seu meio assim este trabalho tem por objetivo central tratar da teoria do homem integral defendida pelo filosofo alemao para tanto perpassamos por debates que julgamos ser de suma importancia para a defesa de tal argumentacao para amparar nossa pesquisa utilizamos como obra principal a essencia do cristianismo porem tambem desenvolvemos leituras minuciosas de outras obras que julgamos interessantes para compor a argumentacao da pesquisa tais como prelecoes sobre a essencia da religiao a essencia da religiao principios da filosofia do futuro e para a critica da filosofia de hegel para apoio secundario foi feita uma revisao bibliografica de comentadores que tambem trabalham o tema da antropologia feuerbachiana,0.9318828854324583
7949,26,teatro irresoluto impasses do teatro subvencionado na encenacao do espetaculo oresteia o canto do bode pelo grupo teatral folias darte,o presente trabalho consiste em uma analise aproximativa entre a trajetoria do grupo teatral paulista folias darte e a realizacao em do espetaculo oresteia o canto do bode partindo dos termos utilizados pelo proprio grupo estudado sobre o sentido do empreendimento artistico buscamos esclarecer uma leitura sobre os juizos e vozes intrusivas estabelecidas pelos artificios epicos da narrativa sobre o material cenico concebido na adaptacao o conteudo deste empreendimento enquanto oficio de realizadores no campo teatral bem como a maneira pela qual este conteudo se traduz em uma atividade consciente dirigida e produzida em termos programaticos pelo coletivo e confrontada com paradigmas organizativos da formacao do teatro moderno brasileiro retomando leituras historicas sobre a oposicao entre a ideia de teatro moderno compreendido como atualizacao de generos e dramaturgias associados a uma ideia de profissionalizacao do oficio do artista teatral brasileiro na decada de e alguns dos principais debates sobre a consolidacao do teatro moderno brasileiro na decada de e pautamos o legado destes debates nao como uma disputa por maior influencia estetica mas como projetos de modernizacao teatral em conflito a partir deste debate expomos a compreensao e posicionamento do grupo folias darte seguindo as analogias e aproximacoes concebidas para encenar a trilogia de esquilo,0.961414902936401
8569,26,narciso ou o individualismo moderno em gilles lipovetsky,gilles lipovetsky e um filosofo frances ainda vivo que faz uma interpretacao do individualismo moderno a partir da ideia de uma atualizacao na modernidade ocorrida entre os anos e de modernidade para hipermodernidade e desse modo a partir da ideia de uma atualizacao do individualismo consequente de uma segunda revolucao individualista distinta da primeira e nessa investigacao ele reconhece mudancas no processo de individualizacao e na figura do individuo moderno que se dao atraves do processo de personalizacao gerando narciso o individuo hipermoderno a pesquisa que aqui se apresenta busca levantar analises acerca da concepcao de lipovetsky sobre do individualismo moderno no esforco por compreender como sao constituidos numa base geral os processos de individualizacao do primeiro e do segundo individualismo para esse trabalho foram consideradas importantes as principais obras do autor que tratam da questao do individualismo de modo direto ou mesmo indireto buscando abranger mud,0.9523779183427754
3476,26,quimeras da modernidade uma interpretacao da obra de marcelo grassman,na obra de marcelo grassmann gravador brasileiro que acompanhou a distancia nos anos as varias acomodacoes do imaginario e da ideologia do modernismo podemos flagrar as contradicoes as oscilacoes arcaizantes da modernidade no brasil em suas figuras arquetipicas ou atemporais para a critica varios registros se enovelam o ornatos findesiecle o barroco mitico criado pelo modernismo o desenho caligrafico chamado de expressionista nos anos a mitologia prosaica das revistas ilustradas e esses universos visuais nao sao intempestivos cada um pode ser dito moderno em um sentido diferente as imagens do artista neste texto sao pensadas como hieroglifos nos quais as lacunas e esquecimentos criados por essas vagas do moderno se dao a ver,0.9503386258837974
